invoice_id,shipment_date,carrier,origin_zip,dest_zip,origin_city,dest_city,distance_miles,weight_lbs,is_residential,accessorial_services,expected_linehaul,expected_fuel_surcharge,expected_fuel_rate_pct,expected_accessorials,expected_total,actual_billed_linehaul,actual_billed_fuel,actual_billed_accessorials,actual_total_billed,error_injected,error_amount,leakage_amount,leakage_pct,has_leakage
8AFD8B7EA3A7,2024-11-27,FedEx Ground,19103,60603,Philadelphia,Chicago,2503,3448,False,,2446.68,359.68,14.7,0,2806.36,2446.68,359.68,0,2806.3599999999997,none,0.0,4.547473508864641e-13,0.0,False
4C3F409F8AE9,2024-02-05,YRC Freight,77005,85006,Houston,Phoenix,1565,99,True,"liftgate_delivery,appointment_delivery",1352.16,144.71,10.7,125,1621.87,1352.16,144.71,125,1621.87,none,0.0,0.0,0.0,False
66760F54F89F,2024-05-06,Old Dominion,77005,85001,Houston,Phoenix,2171,1668,False,,1693.38,188.43,11.13,0,1881.81,1693.38,188.43,0,1881.81,none,0.0,0.0,0.0,False
7A627CD7ADE3,2024-11-08,Old Dominion,19104,92102,Philadelphia,San Diego,2691,4189,False,appointment_delivery,2413.83,319.62,13.24,50,2783.45,2413.83,319.62,50,2783.45,none,0.0,0.0,0.0,False
75DCBF7D4B86,2024-08-20,UPS Ground,85003,33128,Phoenix,Miami,1336,2555,True,"residential_delivery,liftgate_delivery,appointment_delivery",1259.85,153.03,12.15,220,1632.87,1259.85,153.03,170,1582.8799999999999,missing_accessorial_appointment_delivery,50.0,49.99000000000001,3.06,True
BBEF0D876369,2024-11-25,Old Dominion,19104,75204,Philadelphia,Dallas,1806,2571,True,"liftgate_delivery,appointment_delivery",1619.98,216.69,13.38,125,1961.67,1619.98,216.69,125,1961.67,none,0.0,0.0,0.0,False
8174E88E13C3,2024-05-06,FedEx Ground,19104,33126,Philadelphia,Miami,1958,2071,False,inside_delivery,1913.94,237.97,12.43,125,2276.92,1913.94,237.97,125,2276.92,none,0.0,0.0,0.0,False
B8C76D9F0E1D,2024-11-25,YRC Freight,60602,19106,Chicago,Philadelphia,914,806,False,appointment_delivery,658.08,82.12,12.48,50,790.2,658.08,82.12,50,790.2,none,0.0,0.0,0.0,False
EFB4C5514592,2024-10-28,YRC Freight,60603,92103,Chicago,San Diego,2522,3185,False,inside_delivery,2088.22,271.37,13.0,125,2484.58,2088.22,271.37,125,2484.58,none,0.0,0.0,0.0,False
8E2E2A92A159,2024-01-01,XPO Logistics,60602,19104,Chicago,Philadelphia,341,4078,True,residential_delivery,294.11,34.86,11.85,95,423.97,294.11,34.86,95,423.97,none,0.0,0.0,0.0,False
F397929AB259,2024-04-05,YRC Freight,60604,85003,Chicago,Phoenix,747,1791,True,liftgate_delivery,537.84,60.71,11.29,75,673.55,537.84,60.71,75,673.55,none,0.0,0.0,0.0,False
E9BF4B7759C4,2024-06-24,FedEx Ground,90001,77003,LA,Houston,1777,576,True,"residential_delivery,inside_delivery",1510.45,185.51,12.28,220,1915.96,1510.45,185.51,220,1915.96,none,0.0,0.0,0.0,False
5A25FD1D2461,2024-05-16,FedEx Ground,10002,60605,NYC,Chicago,779,4310,False,,761.47,95.7,12.57,0,857.17,761.47,95.7,0,857.17,none,0.0,0.0,0.0,False
0A72621B9ACF,2024-02-21,YRC Freight,77004,78204,Houston,San Antonio,559,2755,True,"residential_delivery,appointment_delivery",462.85,52.83,11.41,145,660.68,462.85,52.83,145,660.68,none,0.0,0.0,0.0,False
974E4835D900,2024-01-02,Old Dominion,77004,78205,Houston,San Antonio,2388,1589,False,"inside_delivery,limited_access",1862.64,220.43,11.83,210,2293.07,1862.64,220.43,210,2293.07,none,0.0,0.0,0.0,False
BD30952938C9,2024-06-27,Old Dominion,19102,75205,Philadelphia,Dallas,1985,716,False,,1548.3,182.79,11.81,0,1731.09,1548.3,182.79,0,1731.09,none,0.0,0.0,0.0,False
D1D5272E4584,2024-02-14,YRC Freight,85003,77005,Phoenix,Houston,2255,4129,False,appointment_delivery,1867.14,209.25,11.21,50,2126.39,1867.14,209.25,50,2126.39,none,0.0,0.0,0.0,False
259B1E8F50FC,2024-03-25,UPS Ground,75202,77002,Dallas,Houston,639,289,False,,523.98,62.57,11.94,0,586.55,523.98,62.57,0,586.55,none,0.0,0.0,0.0,False
24A75B9E24E2,2024-02-05,XPO Logistics,60604,33101,Chicago,Miami,1268,4970,False,,1093.65,128.93,11.79,0,1222.58,1093.65,128.93,0,1222.58,none,0.0,0.0,0.0,False
8AFCF3442862,2024-10-30,XPO Logistics,77003,85001,Houston,Phoenix,633,2837,False,liftgate_delivery,545.96,73.54,13.47,75,694.5,545.96,73.54,75,694.5,none,0.0,0.0,0.0,False
9BBD71B03500,2024-06-12,YRC Freight,10001,19106,NYC,Philadelphia,1114,3520,False,,922.39,104.58,11.34,0,1026.97,922.39,104.58,0,1026.97,none,0.0,0.0,0.0,False
2D28449DC7BF,2024-04-22,UPS Ground,10011,33126,NYC,Miami,1320,2481,False,,1244.76,149.67,12.02,0,1394.43,1244.76,149.67,0,1394.43,none,0.0,0.0,0.0,False
E9A672598C51,2024-09-02,FedEx Ground,33126,19106,Miami,Philadelphia,1490,4751,True,"liftgate_delivery,appointment_delivery",1456.47,179.87,12.35,125,1761.35,1456.47,179.87,125,1761.35,none,0.0,0.0,0.0,False
4BE7EB76319B,2024-01-12,Old Dominion,77002,10011,Houston,NYC,1595,1354,False,,1244.1,138.9,11.16,0,1383.0,1244.1,138.9,0,1383.0,none,0.0,0.0,0.0,False
6DC4BADE5430,2024-01-29,Old Dominion,85003,19106,Phoenix,Philadelphia,672,4804,False,,602.78,68.08,11.29,0,670.86,602.78,68.08,0,670.86,none,0.0,0.0,0.0,False
EF0B513651C2,2024-07-11,YRC Freight,77001,85004,Houston,Phoenix,729,1259,False,appointment_delivery,524.88,57.47,10.95,50,632.35,524.88,57.47,50,632.35,none,0.0,0.0,0.0,False
B48F6BCFAF4A,2024-11-18,YRC Freight,10013,60603,NYC,Chicago,783,1267,True,"residential_delivery,liftgate_delivery,appointment_delivery",563.76,68.78,12.2,220,852.54,563.76,68.78,220,852.54,none,0.0,0.0,0.0,False
456158FD9BB6,2024-02-12,Old Dominion,90011,75203,LA,Dallas,1715,1005,True,liftgate_delivery,1337.7,153.74,11.49,75,1566.44,1337.7,153.74,75,1566.44,none,0.0,0.0,0.0,False
1227B5DB49C8,2024-06-15,Old Dominion,90011,77004,LA,Houston,1532,864,False,appointment_delivery,1194.96,139.32,11.66,50,1384.28,1194.96,139.32,50,1384.28,none,0.0,0.0,0.0,False
785498355091,2024-12-03,YRC Freight,75201,92105,Dallas,San Diego,828,1749,False,,596.16,73.12,12.26,0,669.28,596.16,73.12,0,669.28,none,0.0,0.0,0.0,False
71BEC78C12AC,2024-02-13,YRC Freight,60602,85001,Chicago,Phoenix,1398,336,False,,1006.56,111.04,11.03,0,1117.6,715.4196432449833,111.04,0,826.4596432449832,underbilled_linehaul,291.1403567550167,291.1403567550167,26.05,True
B0C0D3C31C60,2024-07-01,UPS Ground,75205,85006,Dallas,Phoenix,2353,4331,False,"inside_delivery,appointment_delivery",2218.88,272.73,12.29,175,2666.6,2218.88,272.73,175,2666.6,none,0.0,0.0,0.0,False
E06887A061FC,2024-02-08,UPS Ground,77005,60605,Houston,Chicago,1730,3507,False,,1631.39,192.5,11.8,0,1823.89,1631.39,192.5,0,1823.89,none,0.0,0.0,0.0,False
E97464C3FFB5,2024-12-02,XPO Logistics,60602,33101,Chicago,Miami,1112,4667,False,,959.1,126.72,13.21,0,1085.82,959.1,126.72,0,1085.82,none,0.0,0.0,0.0,False
704415293A5A,2024-07-27,FedEx Ground,33101,77003,Miami,Houston,1190,4542,False,,1163.22,144.65,12.44,0,1307.88,1163.22,0.0,0,1163.22,missing_fuel_surcharge,144.65,144.66000000000008,11.06,True
5F09E3471996,2024-10-28,UPS Ground,77001,92101,Houston,San Diego,2512,2561,False,,2368.82,326.61,13.79,0,2695.43,2368.82,326.61,0,2695.43,none,0.0,0.0,0.0,False
B277166C2FFE,2024-10-09,UPS Ground,10003,77004,NYC,Houston,1602,4405,False,appointment_delivery,1510.69,214.55,14.2,50,1775.23,1510.69,214.55,50,1775.23,none,0.0,0.0,0.0,False
B882FBBCF625,2024-12-30,XPO Logistics,60604,77005,Chicago,Houston,537,3082,False,,463.16,60.72,13.11,0,523.88,463.16,60.72,0,523.88,none,0.0,0.0,0.0,False
57BC562EC32A,2024-02-16,FedEx Ground,78202,33126,San Antonio,Miami,1536,2611,False,inside_delivery,1501.44,181.55,12.09,125,1807.99,1501.44,181.55,125,1807.99,none,0.0,0.0,0.0,False
32B54F1EC5EA,2024-12-23,UPS Ground,92104,10013,San Diego,NYC,2263,4411,True,"residential_delivery,inside_delivery",2134.01,282.56,13.24,220,2636.57,2134.01,282.56,220,2636.57,none,0.0,0.0,0.0,False
7DE183D40E03,2024-02-08,UPS Ground,75205,10011,Dallas,NYC,2542,1482,False,inside_delivery,2084.44,242.91,11.65,125,2452.35,2084.44,242.91,125,2452.35,none,0.0,0.0,0.0,False
8957F8EB51DA,2024-04-19,XPO Logistics,19106,77001,Philadelphia,Houston,1522,2218,True,residential_delivery,1312.72,153.51,11.69,95,1561.24,1312.72,153.51,95,1561.24,none,0.0,0.0,0.0,False
F79D29CF6596,2024-02-24,FedEx Ground,92101,75203,San Diego,Dallas,2147,2949,False,,2098.69,256.53,12.22,0,2355.22,2098.69,256.53,0,2355.22,none,0.0,0.0,0.0,False
D3D8D4A21400,2024-04-25,FedEx Ground,60601,92104,Chicago,San Diego,962,2099,False,,940.35,117.07,12.45,0,1057.42,940.35,117.07,0,1057.42,none,0.0,0.0,0.0,False
539E288D5B57,2024-02-26,Old Dominion,92102,60603,San Diego,Chicago,318,1675,True,"residential_delivery,appointment_delivery",248.04,26.9,10.84,145,419.94,248.04,26.9,145,419.94,none,0.0,0.0,0.0,False
E4143AB698E9,2024-06-17,YRC Freight,85006,90011,Phoenix,LA,372,1093,False,,267.84,29.25,10.92,0,297.09,267.84,29.25,0,297.09,none,0.0,0.0,0.0,False
A0999EACBE88,2024-01-29,YRC Freight,10002,77003,NYC,Houston,1548,1987,False,,1114.56,128.46,11.53,0,1243.02,1114.56,128.46,0,1243.02,none,0.0,0.0,0.0,False
23D4625F7FD8,2024-12-24,UPS Ground,77005,60602,Houston,Chicago,1489,2208,True,residential_delivery,1404.13,198.95,14.17,95,1698.07,1404.13,198.95,95,1698.07,none,0.0,0.0,0.0,False
8DFC72CC8F2E,2024-03-15,UPS Ground,33125,60601,Miami,Chicago,1853,1624,False,"liftgate_delivery,inside_delivery",1519.46,185.51,12.21,200,1904.97,1519.46,185.51,200,1904.97,none,0.0,0.0,0.0,False
2DCD09EC43E6,2024-06-04,Old Dominion,77003,85006,Houston,Phoenix,551,473,True,,429.78,48.1,11.19,0,477.88,429.78,28.691259521013766,0,458.47125952101374,incorrect_fuel_rate,19.408740478986235,19.40874047898626,4.06,True
9110FF4C1C89,2024-07-05,FedEx Ground,85004,75205,Phoenix,Dallas,1998,4074,False,,1953.04,236.98,12.13,0,2190.02,1953.04,236.98,0,2190.02,none,0.0,0.0,0.0,False
FBD519E5CE12,2024-02-14,UPS Ground,19106,33126,Philadelphia,Miami,1388,3196,False,,1308.88,152.49,11.65,0,1461.37,1308.88,152.49,0,1461.37,none,0.0,0.0,0.0,False
5686E6DA555B,2024-04-15,FedEx Ground,77004,85001,Houston,Phoenix,1670,3934,True,residential_delivery,1632.42,198.4,12.15,95,1925.82,1632.42,198.4,95,1925.82,none,0.0,0.0,0.0,False
88E811C7DA75,2024-09-16,Old Dominion,19104,78201,Philadelphia,San Antonio,576,4340,True,"liftgate_delivery,appointment_delivery",516.67,57.33,11.1,125,699.0,516.67,57.33,125,699.0,none,0.0,0.0,0.0,False
CE6A77148C54,2024-07-15,FedEx Ground,78205,75205,San Antonio,Dallas,970,4222,False,appointment_delivery,948.17,118.22,12.47,50,1116.4,948.17,118.22,50,1116.4,none,0.0,0.0,0.0,False
CE28C194280C,2024-05-31,YRC Freight,10011,33128,NYC,Miami,1249,1854,False,"inside_delivery,limited_access",899.28,99.64,11.08,210,1208.92,899.28,99.64,210,1208.92,none,0.0,0.0,0.0,False
CCB5A73E9EDF,2024-11-28,UPS Ground,85004,60601,Phoenix,Chicago,1164,61,False,inside_delivery,1145.38,159.45,13.92,125,1429.82,1145.38,159.45,125,1429.82,none,0.0,0.0,0.0,False
B590EDCCB640,2024-05-23,FedEx Ground,78203,85001,San Antonio,Phoenix,869,1846,True,residential_delivery,738.65,97.25,13.17,95,930.9,738.65,97.25,95,930.9,none,0.0,0.0,0.0,False
2A867148CFAA,2024-06-15,UPS Ground,78205,85007,San Antonio,Phoenix,868,1857,False,,711.76,88.46,12.43,0,800.22,711.76,88.46,0,800.22,none,0.0,0.0,0.0,False
4837DC6FD36E,2024-04-08,Old Dominion,92104,90002,San Diego,LA,1090,1492,False,,850.2,93.48,10.99,0,943.68,850.2,93.48,0,943.68,none,0.0,0.0,0.0,False
2F56CF805004,2024-02-21,Old Dominion,77002,90001,Houston,LA,1298,3347,False,"inside_delivery,appointment_delivery",1164.31,127.47,10.95,175,1466.78,1164.31,127.47,175,1466.78,none,0.0,0.0,0.0,False
20EE1E7FDCC2,2024-01-08,FedEx Ground,10002,90002,NYC,LA,2724,4962,True,"residential_delivery,appointment_delivery",2662.71,344.82,12.95,145,3152.53,2662.71,344.82,145,3152.53,none,0.0,0.0,0.0,False
8C0388B7204E,2024-12-20,Old Dominion,92103,60603,San Diego,Chicago,908,4502,True,"residential_delivery,liftgate_delivery,appointment_delivery",814.48,105.94,13.01,220,1140.42,814.48,105.94,220,1140.42,none,0.0,0.0,0.0,False
C829609E137D,2024-04-25,Old Dominion,10001,85003,NYC,Phoenix,1811,2399,False,,1624.47,187.45,11.54,0,1811.92,1624.47,187.45,0,1811.92,none,0.0,0.0,0.0,False
82F39AF06A3D,2024-01-23,FedEx Ground,77003,90005,Houston,LA,1602,744,False,,1361.7,166.31,12.21,0,1528.01,1361.7,166.31,0,1528.01,none,0.0,0.0,0.0,False
8ACA1ECDD7A2,2024-12-30,XPO Logistics,85004,19101,Phoenix,Philadelphia,2381,2224,False,,2053.61,277.6,13.52,0,2331.21,2053.61,277.6,0,2331.21,none,0.0,0.0,0.0,False
D1905A609A49,2024-03-15,YRC Freight,92101,75201,San Diego,Dallas,2144,2331,True,"residential_delivery,liftgate_delivery",1775.23,204.94,11.54,170,2150.17,1775.23,204.94,170,2150.17,none,0.0,0.0,0.0,False
AA48D3893F98,2024-09-30,Old Dominion,19102,60604,Philadelphia,Chicago,2345,4085,True,,2103.47,229.07,10.89,0,2332.54,2103.47,229.07,0,2332.54,none,0.0,0.0,0.0,False
66D91FC97535,2024-01-31,XPO Logistics,19102,10001,Philadelphia,NYC,2343,952,False,appointment_delivery,1757.25,200.27,11.4,50,2007.52,1757.25,200.27,50,2007.52,none,0.0,0.0,0.0,False
AFE571965943,2024-12-23,UPS Ground,75202,78202,Dallas,San Antonio,541,1010,False,,443.62,58.8,13.26,0,502.42,443.62,58.8,0,502.42,none,0.0,0.0,0.0,False
9F6697D9D85E,2024-01-08,UPS Ground,60602,10003,Chicago,NYC,755,681,False,,619.1,72.26,11.67,0,691.36,619.1,72.26,0,691.36,none,0.0,0.0,0.0,False
A1645593D083,2024-11-05,XPO Logistics,78204,19101,San Antonio,Philadelphia,729,313,False,liftgate_delivery,546.75,72.19,13.2,75,693.94,546.75,72.19,75,693.94,none,0.0,0.0,0.0,False
F94DB465715B,2024-09-24,Old Dominion,85004,33125,Phoenix,Miami,920,803,False,appointment_delivery,717.6,84.87,11.83,50,852.47,717.6,84.87,50,852.47,none,0.0,0.0,0.0,False
316478695BB4,2024-01-29,XPO Logistics,75204,90011,Dallas,LA,2023,1400,False,"liftgate_delivery,inside_delivery",1517.25,170.15,11.21,200,1887.4,1201.186216198976,170.15,200,1571.336216198976,underbilled_linehaul,316.0637838010241,316.0637838010241,16.75,True
CF113573D52B,2024-11-22,XPO Logistics,90013,85001,LA,Phoenix,361,1702,False,"liftgate_delivery,appointment_delivery",270.75,34.97,12.91,125,430.72,270.75,34.97,125,430.72,none,0.0,0.0,0.0,False
C7E31C72FD85,2024-09-13,FedEx Ground,10001,78203,NYC,San Antonio,1804,3311,True,appointment_delivery,1763.41,227.52,12.9,50,2040.93,1763.41,227.52,50,2040.93,none,0.0,0.0,0.0,False
8C1071607039,2024-05-28,YRC Freight,90002,33101,LA,Miami,1860,356,True,residential_delivery,1339.2,150.21,11.22,95,1584.41,1339.2,150.21,95,1584.41,none,0.0,0.0,0.0,False
C1C8638882B6,2024-08-19,YRC Freight,60605,77005,Chicago,Houston,2548,2846,False,,2109.74,229.5,10.88,0,2339.25,2109.74,229.5,0,2339.25,none,0.0,0.0,0.0,False
CC9EA9D169E0,2024-06-07,Old Dominion,77002,90013,Houston,LA,719,1218,False,"inside_delivery,appointment_delivery",560.82,66.44,11.85,175,802.26,560.82,66.44,175,802.26,none,0.0,0.0,0.0,False
C4CE588B7A99,2024-12-30,XPO Logistics,60603,90013,Chicago,LA,1675,1517,True,"residential_delivery,appointment_delivery",1256.25,165.46,13.17,145,1566.71,1256.25,165.46,145,1566.71,none,0.0,0.0,0.0,False
635A8359EF40,2024-11-15,Old Dominion,10003,78204,NYC,San Antonio,823,4248,False,,738.23,94.67,12.82,0,832.9,738.23,94.67,0,832.9,none,0.0,0.0,0.0,False
DDF3DAA991C2,2024-05-28,FedEx Ground,33125,10013,Miami,NYC,1235,912,False,,1049.75,133.15,12.68,0,1182.9,1049.75,133.15,0,1182.9,none,0.0,0.0,0.0,False
4F95F88939FE,2024-08-09,FedEx Ground,92104,33101,San Diego,Miami,1062,3301,True,residential_delivery,1038.1,128.67,12.39,95,1261.77,1038.1,128.67,95,1261.77,none,0.0,0.0,0.0,False
43AB424BB58B,2024-10-17,UPS Ground,10002,33127,NYC,Miami,1297,2672,True,residential_delivery,1223.07,170.21,13.92,95,1488.28,1223.07,170.21,0,1393.28,missing_accessorial_residential_delivery,95.0,95.0,6.38,True
24DA952FC5FD,2024-06-03,UPS Ground,85003,19101,Phoenix,Philadelphia,569,719,False,"appointment_delivery,limited_access",466.58,55.91,11.98,135,657.49,466.58,55.91,135,657.49,none,0.0,0.0,0.0,False
0DF5E7C8D22B,2024-09-02,UPS Ground,78203,19102,San Antonio,Philadelphia,1806,3995,False,,1703.06,214.76,12.61,0,1917.82,1703.06,214.76,0,1917.82,none,0.0,0.0,0.0,False
E4C3DAE388C9,2024-01-08,YRC Freight,33101,77005,Miami,Houston,1144,2642,True,residential_delivery,947.23,104.02,10.98,95,1146.25,947.23,104.02,95,1146.25,none,0.0,0.0,0.0,False
F644A87A9F5A,2024-08-05,YRC Freight,10002,75204,NYC,Dallas,666,1587,False,appointment_delivery,479.52,53.38,11.13,50,582.9,479.52,53.38,50,582.9,none,0.0,0.0,0.0,False
9F1F291FC312,2024-12-24,XPO Logistics,19101,78203,Philadelphia,San Antonio,2431,1071,False,,1823.25,250.68,13.75,0,2073.93,1823.25,250.68,0,2073.93,none,0.0,0.0,0.0,False
A0C18CA050AC,2024-03-25,Old Dominion,19102,90011,Philadelphia,LA,1768,4923,False,,1585.9,185.75,11.71,0,1771.65,1585.9,185.75,0,1771.65,none,0.0,0.0,0.0,False
A34C53E86D22,2024-02-21,FedEx Ground,90001,60601,LA,Chicago,1905,4512,False,,1862.14,234.7,12.6,0,2096.84,1862.14,234.7,0,2096.84,none,0.0,0.0,0.0,False
F73EEB394570,2024-07-30,Old Dominion,75201,78202,Dallas,San Antonio,796,3850,False,,714.01,82.09,11.5,0,796.1,714.01,82.09,0,796.1,none,0.0,0.0,0.0,False
4D4C52680EB8,2024-01-17,UPS Ground,85004,19104,Phoenix,Philadelphia,329,3446,True,residential_delivery,310.25,36.23,11.68,95,441.47,310.25,36.23,95,441.47,none,0.0,0.0,0.0,False
332FB15A8110,2024-08-07,UPS Ground,78205,77004,San Antonio,Houston,1973,4783,True,liftgate_delivery,1860.54,227.58,12.23,75,2163.11,1860.54,227.58,75,2163.11,none,0.0,0.0,0.0,False
E592ADABC1E8,2024-06-14,Old Dominion,60601,33128,Chicago,Miami,1411,1352,True,"residential_delivery,appointment_delivery",1100.58,119.97,10.9,145,1365.55,1100.58,119.97,145,1365.55,none,0.0,0.0,0.0,False
82D429F31955,2024-06-01,Old Dominion,90001,92102,LA,San Diego,1710,1866,False,limited_access,1333.8,154.51,11.58,85,1573.31,1333.8,154.51,85,1573.31,none,0.0,0.0,0.0,False
20269EE8995D,2024-03-03,FedEx Ground,60605,10001,Chicago,NYC,785,4931,True,residential_delivery,767.34,100.32,13.07,95,962.66,767.34,100.32,95,962.66,none,0.0,0.0,0.0,False
B5A138F36D82,2024-06-10,FedEx Ground,10001,92104,NYC,San Diego,1182,3124,False,,1155.4,140.88,12.19,0,1296.29,1155.4,140.88,0,1296.29,none,0.0,0.0,0.0,False
764896CD003C,2024-03-03,YRC Freight,90005,78204,LA,San Antonio,309,2134,True,"residential_delivery,liftgate_delivery,appointment_delivery",255.85,26.93,10.52,220,502.78,255.85,26.93,220,502.78,none,0.0,0.0,0.0,False
25A5C1328D52,2024-06-27,XPO Logistics,77002,90005,Houston,LA,2203,803,False,,1652.25,193.6,11.72,0,1845.85,1652.25,193.6,0,1845.85,none,0.0,0.0,0.0,False
9BB9EF93A87B,2024-06-08,Old Dominion,85003,60603,Phoenix,Chicago,727,4863,True,residential_delivery,652.12,75.51,11.58,95,822.63,652.12,75.51,95,822.63,none,0.0,0.0,0.0,False
938936B9BFC4,2024-08-18,XPO Logistics,78202,92105,San Antonio,San Diego,1903,576,True,"residential_delivery,liftgate_delivery",1427.25,165.03,11.56,170,1762.28,1427.25,165.03,170,1762.28,none,0.0,0.0,0.0,False
598A04FFEBB5,2024-05-05,Old Dominion,10002,60603,NYC,Chicago,811,2980,False,limited_access,727.47,81.49,11.2,85,893.96,727.47,81.49,85,893.96,none,0.0,0.0,0.0,False
277138832A7C,2024-04-18,FedEx Ground,92102,19106,San Diego,Philadelphia,2676,4979,False,,2615.79,317.13,12.12,0,2932.92,2615.79,317.13,0,2932.92,none,0.0,0.0,0.0,False
BFB1FC013EE0,2024-09-12,UPS Ground,78203,92103,San Antonio,San Diego,1057,4096,True,residential_delivery,996.75,117.77,11.82,95,1209.52,740.9230213704396,117.77,95,953.6930213704396,underbilled_linehaul,255.82697862956036,255.82697862956036,21.15,True
9A453D379EC2,2024-01-19,UPS Ground,33127,10003,Miami,NYC,1323,3349,False,"liftgate_delivery,appointment_delivery",1247.59,156.64,12.56,125,1529.23,1247.59,156.64,125,1529.23,none,0.0,0.0,0.0,False
208BC0AD462B,2024-09-09,Old Dominion,85004,19103,Phoenix,Philadelphia,629,2615,False,,564.21,63.33,11.22,0,627.54,564.21,63.33,0,627.54,none,0.0,0.0,0.0,False
7F5BE783D533,2024-12-18,FedEx Ground,19101,90002,Philadelphia,LA,329,2694,False,liftgate_delivery,321.6,45.25,14.07,75,441.85,321.6,45.25,75,441.85,none,0.0,0.0,0.0,False
1751AF47FB20,2024-02-08,FedEx Ground,10003,90001,NYC,LA,2662,2542,True,liftgate_delivery,2602.1,333.73,12.83,75,3010.84,2602.1,333.73,75,3010.84,none,0.0,0.0,0.0,False
AAC0D055428B,2024-10-22,Old Dominion,19106,60604,Philadelphia,Chicago,802,2020,False,,719.39,93.16,12.95,0,812.55,719.39,93.16,0,812.55,none,0.0,0.0,0.0,False
A96E64E67A3F,2024-01-31,UPS Ground,90013,78202,LA,San Antonio,592,4101,True,"residential_delivery,liftgate_delivery",558.26,68.5,12.27,170,796.76,558.26,68.5,170,796.76,none,0.0,0.0,0.0,False
1B4331423113,2024-04-22,UPS Ground,75203,19104,Dallas,Philadelphia,2272,1115,False,,1863.04,222.51,11.94,0,2085.55,1863.04,0.0,0,1863.04,missing_fuel_surcharge,222.51,222.51000000000022,10.67,True
F93A950BFFA8,2024-01-09,FedEx Ground,85003,90011,Phoenix,LA,382,2020,False,liftgate_delivery,373.4,45.65,12.22,75,494.05,373.4,45.65,75,494.05,none,0.0,0.0,0.0,False
F543D2B31B02,2024-06-19,UPS Ground,90011,78202,LA,San Antonio,1925,4210,True,residential_delivery,1815.27,214.45,11.81,95,2124.72,1815.27,214.45,95,2124.72,none,0.0,0.0,0.0,False
853572B7EC70,2024-11-26,Old Dominion,33128,85007,Miami,Phoenix,2407,458,True,residential_delivery,1877.46,235.43,12.54,95,2207.89,1877.46,235.43,95,2207.89,none,0.0,0.0,0.0,False
BB10803D1218,2024-09-10,FedEx Ground,33127,78204,Miami,San Antonio,1228,2247,True,"residential_delivery,liftgate_delivery",1200.37,155.36,12.94,170,1525.73,1200.37,155.36,170,1525.73,none,0.0,0.0,0.0,False
FC843FB51503,2024-04-05,UPS Ground,33126,92102,Miami,San Diego,1618,1415,False,limited_access,1326.76,159.52,12.02,85,1571.28,1326.76,159.52,85,1571.28,none,0.0,0.0,0.0,False
0C8569C643CB,2024-05-06,XPO Logistics,90001,77005,LA,Houston,2258,4050,False,liftgate_delivery,1947.52,215.2,11.05,75,2237.72,1947.52,215.2,75,2237.72,none,0.0,0.0,0.0,False
81BF4992A7C8,2024-10-06,XPO Logistics,60601,90005,Chicago,LA,2150,2923,False,liftgate_delivery,1854.37,242.01,13.05,75,2171.38,1854.37,242.01,75,2171.38,none,0.0,0.0,0.0,False
713EBC07032E,2024-04-22,YRC Freight,33101,92103,Miami,San Diego,370,3411,False,,306.36,32.62,10.65,0,338.98,306.36,32.62,0,338.98,none,0.0,0.0,0.0,False
E2F07ACDC7E8,2024-08-19,XPO Logistics,90011,85001,LA,Phoenix,387,4513,False,,333.79,37.36,11.19,0,371.15,333.79,37.36,0,371.15,none,0.0,0.0,0.0,False
7C9C30A1BEA9,2024-08-09,YRC Freight,85003,19101,Phoenix,Philadelphia,2479,1057,False,"appointment_delivery,limited_access",1784.88,198.03,11.09,135,2117.91,1784.88,198.03,135,2117.91,none,0.0,0.0,0.0,False
3492533B3C9A,2024-06-04,XPO Logistics,60602,75205,Chicago,Dallas,978,1382,False,,733.5,81.21,11.07,0,814.71,733.5,81.21,0,814.71,none,0.0,0.0,0.0,False
53FD6C2A9D48,2024-06-28,XPO Logistics,92101,85006,San Diego,Phoenix,288,1178,False,,216.0,25.63,11.86,0,241.63,216.0,25.63,0,241.63,none,0.0,0.0,0.0,False
392E0E827DC5,2024-06-30,FedEx Ground,60604,85007,Chicago,Phoenix,1449,3926,False,,1416.4,176.53,12.46,0,1592.93,1416.4,176.53,0,1592.93,none,0.0,0.0,0.0,False
71B32FD916B1,2024-10-10,UPS Ground,60603,92105,Chicago,San Diego,1089,3460,True,"residential_delivery,appointment_delivery",1026.93,139.41,13.58,145,1311.34,1026.93,139.41,145,1311.34,none,0.0,0.0,0.0,False
BC94AC3CAEB8,2024-08-27,XPO Logistics,90013,77004,LA,Houston,2465,2979,False,limited_access,2126.06,244.78,11.51,85,2455.84,2126.06,244.78,85,2455.84,none,0.0,0.0,0.0,False
E63CA5E7E73A,2024-10-16,UPS Ground,90013,77003,LA,Houston,2366,4500,False,,2231.14,296.44,13.29,0,2527.58,2231.14,296.44,0,2527.58,none,0.0,0.0,0.0,False
F13DDCC8485D,2024-06-19,FedEx Ground,75201,92101,Dallas,San Diego,1452,926,False,,1234.2,160.28,12.99,0,1394.48,1234.2,160.28,0,1394.48,none,0.0,0.0,0.0,False
DF48E2C7E8BF,2024-06-03,UPS Ground,75202,10013,Dallas,NYC,2243,1317,False,,1839.26,226.73,12.33,0,2065.99,1331.6613698338958,226.73,0,1558.3913698338959,underbilled_linehaul,507.59863016610416,507.59863016610393,24.57,True
